"MA_PARAMETER_ID","MA_PARAMETER_NAME","MA_PARAMETER_DESC","MA_PARAMETER_KEY","MA_PARAMETER_VALUE","MA_PARAMETER_DEFAULT_VALUE","ALLOW_DELETE_FLAG","HOSPITAL_SOID","IS_DEL","CREATED_AT","MODIFIED_AT","CREATED_BY","MODIFIED_BY"
"463499302752638976","【无纸化】病案翻拍OCR接口配置","病案归档设置 - 翻拍OCR识别设置 - 接口配置","PHOTO_COPY_OCR_API_SET_KEY","{""apiParameters"":""{\""clientId\"":\""winex_client\"",\""clientSecret\"":\""53d5bdd8-a70b-4a3a-a36e-d4069f2a20f2\""}"",""apiTypeCode"":0,""apiUrl"":""https://mp.zzysyy.com""}","","0","11","0","2025/11/3 13:48:01","2026/1/26 9:43:41","4300118337","467611555728025601"
"332901839224270848","【翻拍】FTP上传后调用OCR文件信息API地址","指定文件夹文件上传至ftp后，调用接口将OCR文件信息上传","PHOTO_COPY_OCR_FILE_FTP_URL","","","0","11","0","2023/11/30 16:58:19","2024/4/30 20:59:00","4300118337","4300118337"
"332857850169225216","【翻拍】调用OCR文件识别同步方式","1 同步 2 异步","PHOTO_COPY_OCR_FILE_TYPE","1","1","0","11","0","2023/11/30 11:16:56","2024/4/30 20:59:00","4300118337","4300118337"
"332850071983452160","【翻拍】调用OCR文件识别API地址","翻拍调用OCR识别文件API返回识别内容","PHOTO_COPY_OCR_FILE_UPLOAD_URL","","","0","11","0","2023/11/30 10:16:34","2024/4/30 20:59:00","4300118337","4300118337"
"332857710582788096","【翻拍】是否开启OCR文件识别","0 否 1 是","PHOTO_COPY_OCR_FLAG","0","0","0","11","0","2023/11/30 11:15:51","2024/4/30 20:59:00","4300118337","4300118337"
"332907658904956928","【翻拍】OCR上传FTP的IP地址","OCR上传FTP的IP地址","PHOTO_COPY_OCR_FTP_IP","172.16.7.192","172.16.7.192","0","11","0","2023/11/30 17:43:30","2024/4/30 20:59:00","4300118337","4300118337"
"332907757689204736","【翻拍】OCR上传FTP的端口","OCR上传FTP的端口","PHOTO_COPY_OCR_FTP_PORT","22","22","0","11","0","2023/11/30 17:44:15","2024/4/30 20:59:00","4300118337","4300118337"
"332907895128158208","【翻拍】OCR上传FTP的密码","OCR上传FTP的密码","PHOTO_COPY_OCR_FTP_PWD","123","123","0","11","0","2023/11/30 17:45:20","2024/4/30 20:59:00","4300118337","4300118337"
"332907850031001600","【翻拍】OCR上传FTP的用户名","OCR上传FTP的用户名","PHOTO_COPY_OCR_FTP_USER","admin","admin","0","11","0","2023/11/30 17:44:59","2024/4/30 20:59:00","4300118337","4300118337"
"409104738127802369","【翻拍】二维码识别不处理页码分类目录","二维码识别不处理页码分类目录：1#2…","PHOTO_COPY_PAGENUMBER_NOT_HANDLED_BIZ_SYS_CLASS","","","0","11","0","2025/1/14 9:50:39","2026/1/30 18:28:23","4300118337","373295188451878913"
"319884413972264960","【翻拍】是否开启二维码识别","0 否 1 是","PHOTO_COPY_QR_CODE_FLAG","1","0","0","11","0","2023/9/21 13:09:49","2026/1/30 18:28:23","4300118337","373295188451878913"
"448540575936376832","【翻拍】是否开启自动获取病历名称","【翻拍】是否开启自动获取病历名称,默认否","PHOTO_COPY_QR_FILE_NAME_FLAG","1","0","0","11","0","2025/8/14 22:53:02","2026/1/30 18:28:23","4300118337","373295188451878913"
"373485970808117248","【翻拍】是否开启病案高拍（扫码）与编目分步操作","0 否 1 是","PHOTO_COPY_SCAN_WHILE_CLASSIFY_FLAG","0","0","0","11","0","2024/7/6 10:32:37","2026/1/30 18:28:23","4300118337","373295188451878913"
"403457788141465600","【翻拍】翻拍分类目录是否需要选择子级","翻拍分类目录是否需要选择子级 0 关 1 开","PHOTO_COPY_SHOW_PL_CLASS_CHILD_FLAG","1","0","0","11","0","2024/12/14 23:24:34","2026/1/30 18:28:23","4300118337","373295188451878913"
"423224758793498624","【翻拍】翻拍提交后将状态同步给集团5x电子病历url","【翻拍】翻拍提交后将状态同步给集团5x电子病历url","PHOTO_COPY_SYNC_STATUS_TO_EMR_URL","http://172.17.1.251:9008/EMRCpoeV56Service.svc/","","0","11","0","2025/3/31 12:16:26","2026/1/30 18:28:23","4300118337","373295188451878913"
"285026753603188737","【翻拍】翻拍系统系统编码","翻拍系统系统编码","PHOTO_COPY_SYSTEM_CODE","GP60","GP60","0","11","0","2023/3/17 16:18:46","2026/1/30 18:28:23","4300118337","373295188451878913"
"387627479286247425","物理删除HIS字典对照开关","物理删除HIS字典对照数据开关 0物理删除(默认) 1逻辑删除","PHYSICAL_DEL_HIS_DICT_COMPARE","0","0","0","11","0","2024/9/20 15:45:11","2024/9/20 15:45:11","4300118337","4300118337"
"343472410869723136","【无纸化】无纸化PDF文件增加页码设置","无纸化PDF文件增加页码设置，{""x"":""x坐标"",""y"":""y坐标"",""fontSize"":""字体大小""}","PL_ADD_PDF_PAGE_NUMBER_SET","{""x"":""40"",""y"":""40"",""fontSize"":""16""}","","0","11","0","2024/1/26 16:16:45","2026/1/22 10:33:25","4300118337","466338926853449729"
"479865277812142081","归档天数计算：归档当天为节假日时，补一天","
","PL_ARCH_DAYS_HOLIDAY_ADD_DAY_FLAG","1","","0","11","0","2026/1/30 18:44:44","2026/2/28 16:24:01","373295188451878913","467638633349343232"
"227277207456724999","【无纸化】撤销归档是否允许按文件撤销","0 不允许（默认全部勾选） 1 允许（允许勾选、取消勾选），病案归档设置-归档流程设置","PL_ARCHIVE_CANCEL_ALLOW_FILE","1","0","0","11","0","2022/5/10 10:23:18","2026/5/6 15:59:14","4300118337","467638633349343232"
"314533911218632705","【无纸化】业务系统归档确认","业务系统确认归档：EMR#1;（EMR系统#一级确认），最后一级有且只有一个业务系统，业务系统不可重复。病案归档设置-归档流程设置","PL_ARCHIVE_CONFIRM_BY_BIZ_SYS","NIS#2;EMR#1;","","0","11","0","2023/8/23 17:04:26","2026/5/6 15:59:14","4300118337","467638633349343232"
"489519988483911681","归档确认参数配置","归档参数设置 - 归档流程设置 - 归档模式 - 归档确认参数配置","PL_ARCHIVE_CONFIRM_CHECK_CIS","{""classCheckTypeCode"":2,""createdBy"":467638633349343232,""hospitalSOID"":11,""interfaceCheckTypeCode"":3,""otherConfig"":{""archiveAfterConfirmFlag"":98176},""plAcClassCheckList"":[],""plAcInterfaceCheckList"":[],""plAcLinkConfirmList"":[{""plBizSysNo"":""CIS""}],""plAcPermissionsSet"":{""plAcRoleList"":[{""plAcRoleId"":256502,""plAcRoleName"":""挂号操作员""},{""plAcRoleId"":256503,""plAcRoleName"":""收费操作员""}]},""plAcRecallSystemList"":[],""plAcRuleCheckList"":[{""plRuleId"":314770177369585665},{""plRuleId"":329747948102053888}],""plArchiveConfirmCheckId"":488548939327959043,""plBizSysNo"":""CIS"",""soid"":[11]}","","0","11","0","2026/3/23 19:35:08","2026/3/31 14:15:26","467638633349343232","467638633349343232"
"488960360687693825","归档确认参数配置","归档参数设置 - 归档流程设置 - 归档模式 - 归档确认参数配置","PL_ARCHIVE_CONFIRM_CHECK_EMR","{""classCheckTypeCode"":2,""createdBy"":373295188451878913,""hospitalSOID"":11,""interfaceCheckTypeCode"":3,""otherConfig"":{""archiveAfterConfirmFlag"":98176},""plAcClassCheckList"":[],""plAcInterfaceCheckList"":[{""plBizSysNo"":""EMR""}],""plAcLinkConfirmList"":[{""plBizSysNo"":""EMR""}],""plAcPermissionsSet"":{""plAcRoleList"":[]},""plAcRecallSystemList"":[],""plAcRuleCheckList"":[],""plBizSysNo"":""EMR"",""soid"":[11]}","","0","11","0","2026/3/20 19:11:51","2026/4/22 16:18:40","467638633349343232","373295188451878913"
"490788938718998528","归档确认参数配置","归档参数设置 - 归档流程设置 - 归档模式 - 归档确认参数配置","PL_ARCHIVE_CONFIRM_CHECK_GP60","{""createdBy"":466338926853449729,""hospitalSOID"":11,""interfaceCheckTypeCode"":1,""otherConfig"":{""archiveAfterConfirmFlag"":98175},""plAcClassCheckList"":[],""plAcInterfaceCheckList"":[],""plAcLinkConfirmList"":[],""plBizSysNo"":""GP60"",""soid"":[11]}","","0","11","0","2026/3/30 15:43:29","2026/3/31 17:16:54","466338926853449729","466338926853449729"
"489634307628429312","归档确认参数配置","归档参数设置 - 归档流程设置 - 归档模式 - 归档确认参数配置","PL_ARCHIVE_CONFIRM_CHECK_NIS","{""classCheckTypeCode"":2,""createdBy"":373295188451878913,""hospitalSOID"":11,""interfaceCheckTypeCode"":2,""otherConfig"":{""archiveAfterConfirmFlag"":98176},""plAcClassCheckList"":[],""plAcInterfaceCheckList"":[],""plAcLinkConfirmList"":[],""plAcPermissionsSet"":{""plAcRoleList"":[]},""plAcRecallSystemList"":[],""plAcRuleCheckList"":[],""plArchiveConfirmCheckId"":481136040523427843,""plBizSysNo"":""NIS"",""soid"":[11]}","","0","11","0","2026/3/24 10:22:23","2026/4/22 16:18:40","467638633349343232","373295188451878913"
"227289538307831809","【无纸化】归档率分析天数内统计","归档率分析计算x天内归档率（例：1,2,4），无纸化查询分析-病案归档率统计","PL_ARCHIVE_COUNT_DAYS","{""calcDateTimeType"":2,""days"":[""1_0"",""2_0"",""3_0""]}","7","0","11","0","2022/5/10 11:59:00","2026/4/29 19:43:11","4300118337","467638633349343232"
"295044069036406784","【无纸化】归档确认有无翻拍页关联标签标识","归档参数设置-归档流程设置：归档确认有无翻拍页关联标签标识","PL_ARCHIVE_LABEL_SET_ID","295044182853040128","","0","11","0","2023/5/10 16:03:21","2026/5/6 15:59:14","4300118337","467638633349343232"
"262780903921563649","【无纸化】无纸化归档消息提醒设置","默认值0(二进制从最低位开始)，病案归档设置 - 归档流程设置 - 消息提醒","PL_ARCHIVE_MSG_REMINDER_SET_KEY","1572866","0","0","11","0","2022/11/17 18:48:15","2026/4/27 15:08:40","4300118337","467611392519268353"
"277243615708633088","【无纸化】无纸化打印模版参数设置","默认值0，归档参数设置 - 归档流程设置 - 打印模版参数设置 - 是否开启病案回收后自动打印条码封面","PL_ARCHIVE_PRINT_PARAMS_SET_KEY","0","0","0","11","0","2023/2/3 17:33:39","2025/7/29 20:39:51","4300118337","4300118337"
"352383795846541312","开启撤销归档申请允许只申请撤销未提交病历","归档参数设置 - 归档流程设置 - 开启撤销归档申请允许只申请撤销未提交病历","PL_ARCHIVE_SETTING_CANCEL_SYS_CONFIG","{""cancelBizSysNos"":[""LIS"",""NIS"",""EMR"",""CIS"",""RIS""],""cancelReasonId"":461089418108301313}","","0","11","0","2024/3/14 16:58:13","2026/5/6 15:59:14","4300118337","467638633349343232"
"369451944341237761","【无纸化】无纸化门急诊病历归档配置","归档参数设置 - 门急诊病历归档配置参数，二进制（从最低位开始，病案归档设置-归档流程设置-门急诊病历归档配置","PL_ARCHIVE_SETTING_CIS_AND_EMER_KEY","29","0","0","11","0","2024/6/14 16:44:29","2025/12/29 16:42:52","4300118337","467638633349343232"
"369451944341237763","【无纸化】门诊归档流程设置","门诊归档流程设置-JSON","PL_ARCHIVE_SETTING_OP_CIS_CONFIG_KEY","{""effectiveDays"":2,""fileUrl"":""1"",""getUrl"":""1"",""mode"":1}","","0","11","0","2024/6/14 16:44:29","2025/12/29 16:42:52","4300118337","467638633349343232"
"369451944341237764","【无纸化】急诊归档流程设置","急诊归档流程设置-JSON","PL_ARCHIVE_SETTING_OP_EMER_CONFIG_KEY","{""fileUrl"":"""",""getUrl"":""""}","","0","11","0","2024/6/14 16:44:29","2025/12/29 16:42:52","4300118337","467638633349343232"
"351059414763532289","归档是否允许审核通过关联病案首页状态","归档参数设置-归档流程设置-归档是否允许审核通过关联病案首页状态，0-不限制，1-病案首页质控通过后才允许审核通过，2-病案首页录入后才允许审核通过,默认不限制","PL_AUDIT_REFLECT_MAHP_STATUS","0","0","0","11","0","2024/3/7 13:39:40","2026/5/6 15:59:14","4300118337","467638633349343232"
"440493084976443392","","","PL_AUDIT_STATISTIC_TYPE_CONFIG_KEY","{""statisticType"":1}","","0","11","0","2025/7/2 13:56:17","2026/1/8 9:13:41","4300118337","373295188451878913"
"227277207456724994","【无纸化】无纸化自动归档起始时间","无纸化病案自动归档起始时间（yyyy-MM-dd），病案归档设置-归档流程设置","PL_AUTO_ARCHIVE_BEGIN_DATE","2025-04-01","2012-01-01","0","11","0","2022/5/10 10:23:18","2026/5/6 15:59:14","4300118337","467638633349343232"
"289431820238338049","【无纸化】业务系统异常提醒设置","归档参数设置-归档流程设置-消息提醒（开启业务系统病历上传异常通知，如：EMR,NIS）","PL_BIZ_SYS_MSG_SET","","","0","11","0","2023/4/10 10:06:35","2026/4/27 15:08:40","4300118337","467611392519268353"
"431059489958490113","撤销归档未选择病历时，是否撤销所有","归档参数设置 - 归档流程设置 - 撤销归档未选择病历时，是否撤销所有","PL_CANCEL_ALL_FILE_SYS_CONFIG","NIS","","0","11","0","2025/5/12 17:41:57","2026/5/6 15:59:14","4300118337","467638633349343232"
"462605623162386432","撤销归档申请风险须知","归档参数设置-归档流程设置->撤销归档申请时，是否强制勾选风险须知->风险须知内容","PL_CANCEL_ARCHIVE_RISK_NOTICE","<font color=#FF8C00>重要风险提示（ 已有相关单位由于病历修改，涉嫌骗保、医疗纠纷等被相关部门立案调查）</font> 
 1、凡出院病历完成确认归档，原则上归档病历不得修改（尤其包括：封存或纠纷病历、已被复印或打印病历、涉及数据已上传、涉及患者签名等）。
 2、特殊情况确需修改的，必须填写《召回修改病历申请》，经医务部批准后修改并保留修改痕迹。因电子病历具有追溯功能，且作为卫生执法监督取证资料，应如实修改，不得篡改，责任由修改医师或诊疗组承担。
 3、修改病史时间等可能造成涉嫌骗保行为的，请慎重修改，并为此承担一切不良后果及责任。 
 4、修改已”复印“/""打印""病历，由此引发的医疗不良事件由相关责任医师自行承担。 
 5、修改患者基本信息应审核患者有效身份证明及相关信息准确，并填明修改原因。","","0","11","0","2025/10/29 18:12:10","2026/5/6 15:59:14","4300118337","467638633349343232"
"469305531618146305","撤销归档申请时，是否允许勾选不归档的分类","病案归档设置 -> 归档参数设置 -> 归档流程设置 -> 撤销归档申请时，是否允许勾选不归档的分类","PL_CANCEL_NOT_ARCHIVE_CLASS_SETTING","{""enableFlag"":1,""notLimitFlag"":0,""plBizSystemClassList"":[{""classList"":[{""plBizSysClassNo"":""JC008"",""selectedFlag"":0}],""plBizSysNo"":""JC"",""selectedFlag"":0},{""classList"":[{""plBizSysClassNo"":""B+A5"",""selectedFlag"":1},{""plBizSysClassNo"":""EMR.19"",""selectedFlag"":1},{""plBizSysClassNo"":""EMR.16"",""selectedFlag"":1}],""plBizSysNo"":""EMR"",""selectedFlag"":1},{""classList"":[{""plBizSysClassNo"":""EMR.03"",""selectedFlag"":0},{""plBizSysClassNo"":""EMR.03.03"",""selectedFlag"":1},{""plBizSysClassNo"":""EMR.11"",""selectedFlag"":0},{""plBizSysClassNo"":""EMR.11.01"",""selectedFlag"":0}],""plBizSysNo"":""MAHP"",""selectedFlag"":0}]}","","0","11","0","2025/12/4 20:50:18","2026/5/6 15:59:14","4300118337","467638633349343232"
"376119840266088449","【无纸化】完整性校验校验PDF版本业务系统分类","归档参数设置-归档流程设置（完整性校验校验PDF版本业务系统分类，如：EMR,NIS）","PL_CHECK_PDF_VERSION_BIZ_SYS_NOS","","","0","11","0","2024/7/20 15:14:10","2026/5/6 15:59:14","4300118337","467638633349343232"
"422494640122982401","","","PL_CHECK_PROBLEM_SHOW_TYPE","1","","0","11","0","2025/3/27 13:49:58","2026/4/29 21:19:10","4300118337","467638633349343232"
"422494640122982403","","","PL_CHECK_PROBLEM_SHOW_TYPE","1","","0","11","0","2025/3/27 13:49:58","2026/3/11 13:59:33","4300118337","467638633349343232"
"288693150287935488","【无纸化】完整性校验校验未审签病历业务系统分类","归档参数设置-归档流程设置（完整性校验校验未审签病历业务系统分类，如：EMR,NIS）","PL_CHECK_REVIEW_AND_SIGN_BIZ_SYS_NOS","UPLOAD","","0","11","0","2023/4/6 10:33:44","2026/5/6 15:59:14","4300118337","467638633349343232"
"416779988567158785","【无纸化】未审签校验配置","归档参数设置-归档流程设置->完整性校验是否校验未审签病历->详细配置","PL_CHECK_REVIEW_AND_SIGN_CONFIG_KEY","[{""plBizSysNo"":""UPLOAD"",""checkDateType"":0,""checkDateDetailType"":""1"",""checkDate"":""2024-09-01 00:00:00"",""checkClassType"":1,""plBizSysClassNoList"":[""357239808277966848""],""label"":""无纸化文件上传""}]","","0","11","0","2025/2/24 18:38:26","2026/5/6 15:59:14","4300118337","467638633349343232"
"487625970183401472","【无纸化】完整性校验是否校验签名业务系统","归档参数设置-归档流程设置（完整性校验是否校验签名业务系统，如：EMR,NIS）","PL_CHECK_SIGNATURE_BIZ_SYS_NOS","BA40","","0","11","0","2026/3/13 14:35:38","2026/5/6 15:59:14","466338926853449729","467638633349343232"
"487625970183401474","【无纸化】完整性校验是否校验签名配置","归档参数设置-归档流程设置->完整性校验是否校验签名配置->详细配置","PL_CHECK_SIGNATURE_CONFIG_KEY","[{""plBizSysNo"":""BA40"",""checkDateType"":0,""checkDateDetailType"":""1"",""checkDate"":""2025-03-01 00:00:00"",""checkClassType"":0,""plBizSysClassNoList"":[],""label"":""卫宁老病案""}]","","0","11","0","2026/3/13 14:35:38","2026/5/6 15:59:14","466338926853449729","467638633349343232"
"288693150287935490","【无纸化】完整性校验校验未提交病历业务系统分类","归档参数设置-归档流程设置（完整性校验校验未提交病历业务系统分类，如：EMR,NIS）","PL_CHECK_UN_SUBMIT_BIZ_SYS_NOS","BA40","","0","11","0","2023/4/6 10:33:44","2026/5/6 15:59:14","4300118337","467638633349343232"
"433822622808633345","【无纸化】未提交校验配置","归档参数设置-归档流程设置->完整性校验是否校验未提交病历->详细配置","PL_CHECK_UN_SUBMIT_CONFIG_KEY","[{""plBizSysNo"":""UPLOAD"",""checkDateType"":0,""checkDateDetailType"":""1"",""checkDate"":""2026-09-01 00:00:00"",""checkClassType"":1,""plBizSysClassNoList"":[""247716943933487140""],""label"":""无纸化文件上传""}]","","0","11","0","2025/5/27 15:06:42","2026/5/6 15:59:14","4300118337","467638633349343232"
"495242555664461825","【无纸化】病历导出压缩业务系统编号列表","病历导出压缩配置-业务系统编号列表","PL_COMPRESS_FILE_BIZ_SYS_NOS","LIS,NIS,CIS","[]","0","11","0","2026/4/23 15:48:07","2026/4/23 21:09:23","469304215224281088","469304215224281088"
"422172579852808192","是否开启在归档确认时翻拍病历","归档参数设置 - 归档流程设置 - 是否开启在归档确认时翻拍病历，记录开启翻拍的业务系统编码","PL_CONFIRM_CAN_PHOTOCOPY_SYS","EMR","","0","11","0","2025/3/25 20:10:27","2026/5/6 15:59:14","4300118337","467638633349343232"
"319342906606614528","归档确认优先按病区权限查询的业务系统","归档参数设置 - 归档流程设置 - 归档确认是否优先按病区权限查询，记录开启该配置的业务系统编码","PL_CONFIRM_QUERY_BY_AREA_DEPT_SYS","NIS","","0","11","0","2023/9/18 15:07:09","2026/5/6 15:59:14","4300118337","467638633349343232"
"371907978439782400","【无纸化】患者出院前，病历更新后是否删除原文件的业务系统","病案归档设置 - 归档流程设置 - 患者出院前，病历更新后是否删除原文件的业务系统","PL_DEL_HISTORY_FILE_BIZ_SYS_NOS","NIS;LIS;RIS","","0","11","0","2024/6/27 22:25:49","2026/5/6 15:59:14","4300118337","467638633349343232"
"479479231119192064","无纸化脱敏","","PL_DESENSITISE_ENABLED_KEY","1","","0","11","0","2026/1/28 16:48:36","2026/1/28 16:48:36","469304215224281088","469304215224281088"
"467368958795280385","【无纸化】无纸化病历文件脱敏配置","归档参数设置 - 脱敏配置，二进制（从最低位开始，病案归档设置-归档流程设置-脱敏配置","PL_DESENSITISE_SETTING_KEY","1","0","0","11","0","2025/11/24 10:20:31","2026/4/23 21:09:23","4300118337","469304215224281088"
"466634469909360640","号码筛选中号码查询限定范围","病案归档设置-归档参数设置-单机报告设置-号码筛选中号码查询限定范围","PL_DEVICE_MA_QUERY_KEY_LIMIT","1","0","0","11","0","2025/11/20 11:20:08","2026/3/10 15:51:04","4300118337","467611678134593537"
"416155455200811008","单机报告设置","默认值0(二进制从最低位开始)，病案归档设置-归档参数设置-单机报告设置","PL_DEVICE_SET_KEY","1","0","0","11","0","2025/2/21 9:51:24","2026/3/10 15:51:04","4300118337","467611678134593537"
"496022182422999040","","","PL_DOC_CONFIRM_COUNT_DAYS","{""calcDateTimeType"":1,""calcDayAfterFlag"":0,""days"":[""1_0"",""2_0"",""4_0""]}","7","0","11","0","2026/4/27 20:38:48","2026/4/28 9:11:07","467638633349343232","467638633349343232"
"450725567533772800","","归档审核-补审核查询类型配置","PL_EXTRA_AUDIT_QUERY_TYPE_CONFIG_KEY","{""queryType"":1}","","0","11","0","2025/8/26 17:30:49","2026/4/28 15:28:42","4300118337","467638633349343232"
"323763527502884865","【无纸化】文件浏览PDF旋转设置","无纸化文件浏览PDF旋转设置：【{""业务系统编码"":{""分类编码1"":""旋转角度"",""分类编码2"":""旋转角度""}}】，如果分类编码存在0，则全部旋转，旋转角度为负数时逆时针旋转","PL_FILE_BROWSE_ROTATE_SET","","","0","11","0","2023/10/12 10:55:42","2024/4/30 20:59:00","4300118337","4300118337"
"494294443781353472","文件清理任务强制停止","1：强制停止，非1：不强制停止","PL_FILE_CLEAN_TASK_ENFORCE_STOP","1","","0","11","0","2026/4/18 13:09:48","2026/4/18 13:09:48","469304215224281088","469304215224281088"
"419538540834680833","【无纸化】文档下载内测功能标志","文档下载内测功能标志 0 不启用 1 启用","PL_FILE_DOWNLOAD_BETA_FLAG","1","0","0","11","0","2025/3/11 15:27:37","2025/3/11 17:54:02","4300118337","4300118337"
"255710432122124288","【无纸化、示踪】病历导出是否需要记录导出明细","病历导出是否需要记录导出明细：0否 1是","PL_FILE_EXPORT_LOG_FLAG","0","0","0","11","0","2022/10/10 16:14:10","2024/4/30 20:59:00","4300118337","4300118337"
"449786350527934465","无纸化病历文件导出方式","无纸化病历文件导出方式开关：2-使用新的导出方式，否则使用老的导出方式","PL_FILE_EXPORT_METHOD_SWITCH","2","1","0","11","0","2025/8/21 16:01:31","2025/8/21 16:01:31","4300118337","4300118337"
"365181840610914305","【无纸化】浏览病历排序配置","归档参数设置->病历浏览","PL_FILE_ORDER_CONFIG","{""defaultOrder"":""2"",""orderFlag"":""1"",""secondOrderFlag"":""1"",""classOrderFlag"":""0""}","{""defaultOrder"":1,""orderFlag"":1,""secondOrderFlag"":1}","0","11","0","2024/5/22 16:24:07","2025/10/28 15:48:24","4300118337","4300118337"
"352173623769395200","【无纸化】文件统计空闲时间设置参数","无纸化文件统计空闲时间设置参数，格式为HH:mm:ss-HH:mm:ss，支持跨天，不设置的话默认空闲时间20:00:00-08:00:00","PL_FILE_STATISTIC_FREE_TIME","","","0","11","0","2024/3/13 13:47:04","2025/11/12 14:57:24","4300118337","4300118337"
"461663629465972736","http文件路径忽略编码的业务系统","","PL_HTTP_FILE_IGNORE_ENCODE_BIZ_SYS","NIS,RIS","","0","11","0","2025/10/24 16:21:20","2025/10/24 17:37:00","4300118337","4300118337"
"227277207456724993","【无纸化】无纸化流程设置参数","默认值0(二进制从最低位开始)，病案归档设置-归档流程设置","PL_MAIN_KEY","3703504830","0","0","11","0","2022/5/10 10:23:18","2026/5/6 15:59:14","4300118337","467638633349343232"
"399469002621546496","【无纸化】无纸化流程设置参数Part2"," 病案归档设置 - 归档流程设置Part2","PL_MAIN_KEY_SECTION_2","15023","0","0","11","0","2024/11/23 11:27:31","2026/5/6 15:59:14","4300118337","467638633349343232"
"315587281943224320","【无纸化】消息提醒配置","归档参数设置 - 消息提醒设置 - 消息配置","PL_MESSAGE_SEND_CONFIG","{""maPortalUrl"":""http://172.16.7.188/web-medical-archive-qc/#/"",""messageUrl"":""http://172.17.1.251:8005/CisWeb/Task"",""messageVersion"":2}","","0","11","0","2023/8/29 9:19:40","2026/4/27 15:08:40","4300118337","467611392519268353"
"315590589068042240","【无纸化】医生站消息通知配置","归档参数设置 - 消息提醒 - 医生站消息通知 - 是否开启电子病案归档催缴消息提醒","PL_MESSAGE_SEND_SET_0","{""messageDetails"":"""",""receiverSet"":{""messageSendMode"":1,""receiverList"":[{""receiverTypeCode"":1,""reciverPriority"":1},{""receiverTypeCode"":3,""reciverPriority"":2},{""receiverTypeCode"":2,""reciverPriority"":3}]}}","{}","0","11","0","2023/8/29 9:45:20","2026/4/27 15:08:40","4300118337","467611392519268353"
"315590589068042242","【无纸化】医生站消息通知配置","归档参数设置 - 消息提醒 - 医生站消息通知 - 是否开启纸质病案移交催缴消息提醒","PL_MESSAGE_SEND_SET_1","{""messageTypeCode"":1,""messageDetails"":""123"",""receiverSet"":{""messageSendMode"":1,""receiverList"":[{""receiverTypeCode"":1,""reciverPriority"":1},{""receiverTypeCode"":3,""reciverPriority"":2}]}}","{}","0","11","0","2023/8/29 9:45:20","2026/4/27 15:08:40","4300118337","467611392519268353"
"396710407404351491","【无纸化】医务系统消息通知配置","归档参数设置 - 消息提醒 - 医务系统消息通知 - 是否开启召回审核待办消息提醒（医务系统）","PL_MESSAGE_SEND_SET_10","{""messageTypeCode"":2,""messageDetails"":""111"",""receiverSet"":{""receiverList"":[]}}","{}","0","11","0","2024/11/8 14:38:00","2026/4/27 15:08:40","4300118337","467611392519268353"
"396710407404351492","【无纸化】医务系统消息通知配置","归档参数设置 - 消息提醒 - 医务系统消息通知 - 是否开启病案借阅审核待办消息提醒（医务系统）","PL_MESSAGE_SEND_SET_11","{""messageTypeCode"":1,""messageDetails"":""222"",""receiverSet"":{""receiverList"":[]}}","{}","0","11","0","2024/11/8 14:38:00","2026/4/27 15:08:40","4300118337","467611392519268353"
"437197135663427585","【无纸化】医生站消息通知配置","归档参数设置 - 消息提醒 - 医生站消息通知 - 是否开启电子病案归档自动催缴","PL_MESSAGE_SEND_SET_12","{""messageDetails"":"""",""receiverSet"":{""receiverList"":[]}}","{}","0","11","0","2025/6/14 19:36:22","2026/4/27 15:08:40","4300118337","467611392519268353"
"437197135663427587","【无纸化】医生站消息通知配置","归档参数设置 - 消息提醒 - 医生站消息通知 - 是否开启召回审核不通过消息提醒","PL_MESSAGE_SEND_SET_13","{""messageTypeCode"":1,""messageDetails"":""                      @          @     "",""receiverSet"":{""receiverList"":[]}}","{}","0","11","0","2025/6/14 19:36:22","2026/4/27 15:08:40","4300118337","467611392519268353"
"437197135663427589","【无纸化】护士站消息通知配置","归档参数设置 - 消息提醒 - 护士站消息通知 - 是否开启纸质病案移交催缴消息提醒","PL_MESSAGE_SEND_SET_14","{""messageTypeCode"":1,""messageDetails"":"""",""receiverSet"":{""messageSendMode"":2,""receiverList"":[{""receiverTypeCode"":6,""reciverPriority"":1},{""receiverTypeCode"":8,""reciverPriority"":2},{""receiverTypeCode"":7,""reciverPriority"":3}]}}","{}","0","11","0","2025/6/14 19:36:22","2026/4/27 15:08:40","4300118337","467611392519268353"
"437197135663427591","【无纸化】护士站消息通知配置","归档参数设置 - 消息提醒 - 护士站消息通知 - 是否开启电子病案归档催缴消息提醒","PL_MESSAGE_SEND_SET_15","{""messageTypeCode"":1,""messageDetails"":"""",""receiverSet"":{""messageSendMode"":1,""receiverList"":[{""receiverTypeCode"":8,""reciverPriority"":1}]}}","{}","0","11","0","2025/6/14 19:36:22","2026/4/27 15:08:40","4300118337","467611392519268353"
"462775214246817793","【无纸化】护士站消息通知配置","归档参数设置 - 消息提醒 - 护士站消息通知 - 是否开启归档审核打回消息提醒","PL_MESSAGE_SEND_SET_16","{""messageTypeCode"":1,""messageDetails"":"""",""receiverSet"":{""messageSendMode"":2,""receiverList"":[{""receiverTypeCode"":7,""reciverPriority"":1},{""receiverTypeCode"":8,""reciverPriority"":2}]}}","{}","0","11","0","2025/10/30 16:08:23","2026/4/27 15:08:40","4300118337","467611392519268353"
